year;month;day;hour;obs_name;temp;dewPt;rh;pressure;wc;wdir;wspd
2018;7;8;10;Edinburgh;21.11111111111111;59.0;68.0;30.15;70.0;270.0;8.0
2018;7;8;10;Edinburgh;22.22222222222222;59.0;64.0;30.15;72.0;270.0;12.0
2018;7;8;11;Edinburgh;22.22222222222222;55.0;57.0;30.15;72.0;260.0;14.0
2018;7;8;11;Edinburgh;22.77777777777778;57.0;57.0;30.15;73.0;260.0;15.0
2018;7;8;12;Edinburgh;22.77777777777778;57.0;57.0;30.15;73.0;280.0;12.0
2018;7;8;12;Edinburgh;23.88888888888889;59.0;57.0;30.15;75.0;260.0;13.0
2018;7;8;13;Edinburgh;22.77777777777778;57.0;57.0;30.15;73.0;270.0;12.0
2018;7;8;13;Edinburgh;23.88888888888889;57.0;53.0;30.15;75.0;260.0;15.0
2018;7;8;14;Edinburgh;23.88888888888889;57.0;53.0;30.15;75.0;270.0;13.0
2018;7;8;14;Edinburgh;23.88888888888889;57.0;53.0;30.15;75.0;280.0;12.0
2018;7;8;15;Edinburgh;22.77777777777778;57.0;57.0;30.15;73.0;290.0;12.0
2018;7;8;15;Edinburgh;22.77777777777778;57.0;57.0;30.15;73.0;270.0;12.0
2018;7;8;16;Edinburgh;22.77777777777778;57.0;57.0;30.15;73.0;270.0;13.0
2018;7;8;16;Edinburgh;22.77777777777778;57.0;57.0;30.15;73.0;260.0;14.0
2018;7;8;17;Edinburgh;22.77777777777778;57.0;57.0;30.15;73.0;260.0;12.0
2018;7;8;17;Edinburgh;22.22222222222222;57.0;60.0;30.18;72.0;260.0;13.0
2018;7;8;18;Edinburgh;22.22222222222222;57.0;60.0;30.18;72.0;270.0;9.0
2018;7;8;19;Edinburgh;21.11111111111111;57.0;64.0;30.18;70.0;280.0;9.0
2018;7;8;19;Edinburgh;20.0;57.0;68.0;30.18;68.0;270.0;7.0
2018;7;8;20;Edinburgh;17.77777777777778;57.0;77.0;30.21;64.0;50.0;10.0
2018;7;8;20;Edinburgh;16.11111111111111;57.0;88.0;30.21;61.0;50.0;12.0
2018;7;8;21;Edinburgh;15.0;57.0;94.0;30.21;59.0;60.0;9.0
2018;7;8;21;Edinburgh;15.0;55.0;88.0;30.24;59.0;60.0;7.0
2018;7;8;22;Edinburgh;13.88888888888889;55.0;94.0;30.24;57.0;60.0;7.0
2018;7;8;22;Edinburgh;13.88888888888889;55.0;94.0;30.24;57.0;70.0;8.0
2018;7;8;23;Edinburgh;15.0;55.0;88.0;30.24;59.0;70.0;8.0
2018;7;8;23;Edinburgh;13.88888888888889;55.0;94.0;30.24;57.0;80.0;8.0
2018;7;9;0;Edinburgh;13.88888888888889;54.0;88.0;30.24;57.0;80.0;7.0
2018;7;9;0;Edinburgh;13.88888888888889;54.0;88.0;30.24;57.0;70.0;7.0
2018;7;9;1;Edinburgh;13.88888888888889;55.0;94.0;30.24;57.0;60.0;6.0
2018;7;9;1;Edinburgh;13.88888888888889;55.0;94.0;30.21;57.0;60.0;6.0
2018;7;9;2;Edinburgh;13.88888888888889;55.0;94.0;30.21;57.0;70.0;5.0
2018;7;9;2;Edinburgh;13.88888888888889;55.0;94.0;30.21;57.0;50.0;6.0
2018;7;9;3;Edinburgh;13.88888888888889;55.0;94.0;30.21;57.0;60.0;7.0
2018;7;9;3;Edinburgh;13.88888888888889;55.0;94.0;30.21;57.0;60.0;8.0
2018;7;9;4;Edinburgh;13.88888888888889;54.0;88.0;30.24;57.0;70.0;8.0
2018;7;9;4;Edinburgh;13.88888888888889;54.0;88.0;30.24;57.0;60.0;9.0
2018;7;9;5;Edinburgh;13.88888888888889;54.0;88.0;30.24;57.0;50.0;8.0
2018;7;9;5;Edinburgh;13.88888888888889;55.0;94.0;30.24;57.0;50.0;9.0
2018;7;9;6;Edinburgh;13.88888888888889;55.0;94.0;30.24;57.0;40.0;7.0
2018;7;9;6;Edinburgh;13.88888888888889;55.0;94.0;30.24;57.0;60.0;8.0
2018;7;9;7;Edinburgh;13.88888888888889;55.0;94.0;30.24;57.0;50.0;8.0
2018;7;9;7;Edinburgh;13.88888888888889;55.0;94.0;30.24;57.0;60.0;8.0
2018;7;9;8;Edinburgh;13.88888888888889;55.0;94.0;30.24;57.0;50.0;8.0
2018;7;9;8;Edinburgh;13.88888888888889;55.0;94.0;30.24;57.0;40.0;8.0
2018;7;9;9;Edinburgh;13.88888888888889;55.0;94.0;30.24;57.0;50.0;9.0
2018;7;9;9;Edinburgh;13.88888888888889;55.0;94.0;30.24;57.0;60.0;10.0
2018;7;9;10;Edinburgh;13.88888888888889;55.0;94.0;30.24;57.0;40.0;9.0
2018;7;9;10;Edinburgh;15.0;55.0;88.0;30.24;59.0;60.0;9.0
2018;7;9;11;Edinburgh;16.11111111111111;55.0;82.0;30.24;61.0;40.0;9.0
2018;7;9;12;Edinburgh;17.22222222222222;55.0;77.0;30.24;63.0;50.0;9.0
2018;7;9;12;Edinburgh;17.22222222222222;55.0;77.0;30.24;63.0;60.0;7.0
2018;7;9;13;Edinburgh;17.22222222222222;55.0;77.0;30.21;63.0;50.0;8.0
2018;7;9;13;Edinburgh;17.77777777777778;55.0;73.0;30.21;64.0;40.0;7.0
2018;7;9;14;Edinburgh;18.88888888888889;54.0;64.0;30.21;66.0;60.0;7.0
2018;7;9;14;Edinburgh;18.88888888888889;54.0;64.0;30.21;66.0;50.0;10.0
2018;7;9;15;Edinburgh;18.88888888888889;54.0;64.0;30.18;66.0;60.0;9.0
2018;7;9;15;Edinburgh;18.88888888888889;55.0;68.0;30.18;66.0;50.0;10.0
2018;7;9;16;Edinburgh;18.88888888888889;55.0;68.0;30.18;66.0;40.0;12.0
2018;7;9;16;Edinburgh;17.77777777777778;55.0;73.0;30.18;64.0;40.0;12.0
2018;7;9;17;Edinburgh;17.77777777777778;55.0;73.0;30.18;64.0;50.0;14.0
2018;7;9;17;Edinburgh;17.22222222222222;54.0;72.0;30.18;63.0;60.0;14.0
2018;7;9;18;Edinburgh;17.22222222222222;54.0;72.0;30.18;63.0;50.0;13.0
2018;7;9;18;Edinburgh;17.22222222222222;54.0;72.0;30.18;63.0;50.0;12.0
2018;7;9;19;Edinburgh;17.22222222222222;52.0;68.0;30.18;63.0;60.0;10.0
2018;7;9;19;Edinburgh;16.11111111111111;54.0;77.0;30.18;61.0;50.0;9.0
2018;7;9;20;Edinburgh;16.11111111111111;52.0;72.0;30.18;61.0;60.0;8.0
2018;7;9;20;Edinburgh;15.0;52.0;77.0;30.18;59.0;50.0;7.0
2018;7;9;21;Edinburgh;13.88888888888889;52.0;82.0;30.18;57.0;50.0;9.0
2018;7;9;21;Edinburgh;15.0;52.0;77.0;30.21;59.0;60.0;8.0
2018;7;9;22;Edinburgh;13.88888888888889;52.0;82.0;30.21;57.0;60.0;8.0
2018;7;9;23;Edinburgh;13.88888888888889;52.0;82.0;30.21;57.0;60.0;8.0
2018;7;9;23;Edinburgh;13.88888888888889;50.0;77.0;30.21;57.0;80.0;8.0
2018;7;10;0;Edinburgh;13.88888888888889;50.0;77.0;30.21;57.0;70.0;7.0
2018;7;10;0;Edinburgh;13.88888888888889;48.0;72.0;30.21;57.0;80.0;6.0
2018;7;10;1;Edinburgh;13.88888888888889;48.0;72.0;30.21;57.0;90.0;6.0
2018;7;10;1;Edinburgh;13.88888888888889;48.0;72.0;30.21;57.0;100.0;7.0
2018;7;10;2;Edinburgh;13.88888888888889;48.0;72.0;30.18;57.0;90.0;5.0
2018;7;10;2;Edinburgh;13.88888888888889;50.0;77.0;30.18;57.0;110.0;5.0
2018;7;10;3;Edinburgh;13.88888888888889;50.0;77.0;30.18;57.0;110.0;6.0
2018;7;10;3;Edinburgh;13.88888888888889;50.0;77.0;30.18;57.0;100.0;5.0
2018;7;10;4;Edinburgh;12.777777777777779;50.0;82.0;30.18;55.0;50.0;3.0
2018;7;10;4;Edinburgh;13.88888888888889;50.0;77.0;30.18;57.0;80.0;5.0
2018;7;10;5;Edinburgh;13.88888888888889;50.0;77.0;30.18;57.0;70.0;5.0
2018;7;10;5;Edinburgh;15.0;50.0;72.0;30.18;59.0;;3.0
2018;7;10;6;Edinburgh;15.0;50.0;72.0;30.18;59.0;;3.0
2018;7;10;6;Edinburgh;15.0;50.0;72.0;30.18;59.0;90.0;5.0
2018;7;10;7;Edinburgh;15.0;50.0;72.0;30.18;59.0;60.0;5.0
2018;7;10;7;Edinburgh;15.0;50.0;72.0;30.18;59.0;;3.0
2018;7;10;8;Edinburgh;15.0;52.0;77.0;30.18;59.0;;2.0
2018;7;10;8;Edinburgh;16.11111111111111;52.0;72.0;30.18;61.0;;3.0
2018;7;10;9;Edinburgh;17.22222222222222;52.0;68.0;30.18;63.0;;2.0
2018;7;10;9;Edinburgh;17.22222222222222;52.0;68.0;30.18;63.0;40.0;5.0
2018;7;10;10;Edinburgh;17.22222222222222;52.0;68.0;30.18;63.0;60.0;7.0
2018;7;10;11;Edinburgh;17.77777777777778;52.0;64.0;30.15;64.0;30.0;6.0
2018;7;10;11;Edinburgh;17.77777777777778;52.0;64.0;30.15;64.0;50.0;7.0
2018;7;10;12;Edinburgh;17.77777777777778;52.0;64.0;30.15;64.0;20.0;5.0
2018;7;10;12;Edinburgh;18.88888888888889;52.0;60.0;30.15;66.0;;5.0
2018;7;10;13;Edinburgh;18.88888888888889;52.0;60.0;30.15;66.0;50.0;6.0
2018;7;10;13;Edinburgh;18.88888888888889;52.0;60.0;30.15;66.0;30.0;7.0
2018;7;10;14;Edinburgh;20.0;52.0;56.0;30.15;68.0;50.0;7.0
2018;7;10;14;Edinburgh;20.0;52.0;56.0;30.12;68.0;40.0;7.0
2018;7;10;15;Edinburgh;20.0;52.0;56.0;30.12;68.0;20.0;8.0
2018;7;10;15;Edinburgh;20.0;52.0;56.0;30.12;68.0;50.0;9.0
2018;7;10;16;Edinburgh;18.88888888888889;52.0;60.0;30.12;66.0;40.0;7.0
2018;7;10;16;Edinburgh;18.88888888888889;54.0;64.0;30.12;66.0;40.0;8.0
2018;7;10;17;Edinburgh;17.77777777777778;55.0;73.0;30.12;64.0;40.0;8.0
2018;7;10;17;Edinburgh;17.77777777777778;55.0;73.0;30.12;64.0;40.0;7.0
2018;7;10;18;Edinburgh;17.77777777777778;54.0;68.0;30.09;64.0;40.0;8.0
2018;7;10;18;Edinburgh;17.22222222222222;54.0;72.0;30.12;63.0;40.0;9.0
2018;7;10;19;Edinburgh;17.22222222222222;54.0;72.0;30.12;63.0;40.0;8.0
2018;7;10;19;Edinburgh;16.11111111111111;55.0;82.0;30.12;61.0;30.0;7.0
2018;7;10;20;Edinburgh;16.11111111111111;55.0;82.0;30.09;61.0;30.0;7.0
2018;7;10;21;Edinburgh;16.11111111111111;55.0;82.0;30.12;61.0;40.0;8.0
2018;7;10;21;Edinburgh;16.11111111111111;55.0;82.0;30.12;61.0;40.0;6.0
2018;7;10;22;Edinburgh;16.11111111111111;55.0;82.0;30.12;61.0;40.0;7.0
2018;7;10;22;Edinburgh;15.0;55.0;88.0;30.12;59.0;30.0;7.0
2018;7;10;23;Edinburgh;15.0;55.0;88.0;30.12;59.0;30.0;7.0
2018;7;10;23;Edinburgh;15.0;55.0;88.0;30.09;59.0;40.0;7.0
2018;7;11;0;Edinburgh;15.0;55.0;88.0;30.09;59.0;40.0;5.0
2018;7;11;0;Edinburgh;15.0;55.0;88.0;30.09;59.0;40.0;3.0
2018;7;11;1;Edinburgh;12.777777777777779;52.0;88.0;30.09;55.0;60.0;5.0
2018;7;11;1;Edinburgh;12.777777777777779;52.0;88.0;30.09;55.0;50.0;3.0
2018;7;11;2;Edinburgh;12.222222222222221;50.0;88.0;30.09;54.0;;2.0
2018;7;11;2;Edinburgh;10.0;48.0;94.0;30.09;50.0;70.0;5.0
2018;7;11;3;Edinburgh;10.0;48.0;94.0;30.09;50.0;90.0;3.0
2018;7;11;3;Edinburgh;11.11111111111111;50.0;94.0;30.09;52.0;70.0;2.0
2018;7;11;4;Edinburgh;11.11111111111111;50.0;94.0;30.09;52.0;70.0;3.0
2018;7;11;4;Edinburgh;11.11111111111111;50.0;94.0;30.09;52.0;60.0;5.0
2018;7;11;5;Edinburgh;12.222222222222221;52.0;94.0;30.09;54.0;70.0;6.0
2018;7;11;5;Edinburgh;12.222222222222221;52.0;94.0;30.09;54.0;60.0;5.0
2018;7;11;6;Edinburgh;13.88888888888889;52.0;82.0;30.09;57.0;80.0;6.0
2018;7;11;6;Edinburgh;15.0;52.0;77.0;30.09;59.0;110.0;9.0
2018;7;11;7;Edinburgh;15.0;54.0;82.0;30.09;59.0;110.0;8.0
2018;7;11;7;Edinburgh;16.11111111111111;54.0;77.0;30.09;61.0;90.0;8.0
2018;7;11;8;Edinburgh;16.11111111111111;54.0;77.0;30.09;61.0;90.0;6.0
2018;7;11;8;Edinburgh;17.22222222222222;55.0;77.0;30.09;63.0;40.0;7.0
2018;7;11;9;Edinburgh;17.22222222222222;54.0;72.0;30.09;63.0;40.0;7.0
2018;7;11;9;Edinburgh;17.22222222222222;55.0;77.0;30.09;63.0;40.0;8.0
2018;7;11;10;Edinburgh;17.22222222222222;55.0;77.0;30.06;63.0;50.0;9.0
2018;7;11;10;Edinburgh;17.77777777777778;55.0;73.0;30.06;64.0;30.0;10.0
2018;7;11;11;Edinburgh;17.77777777777778;55.0;73.0;30.06;64.0;40.0;10.0
2018;7;11;11;Edinburgh;17.77777777777778;55.0;73.0;30.06;64.0;60.0;9.0
2018;7;11;12;Edinburgh;17.77777777777778;57.0;77.0;30.06;64.0;50.0;9.0
2018;7;11;12;Edinburgh;17.77777777777778;55.0;73.0;30.06;64.0;40.0;9.0
2018;7;11;13;Edinburgh;18.88888888888889;55.0;68.0;30.06;66.0;50.0;10.0
2018;7;11;13;Edinburgh;18.88888888888889;55.0;68.0;30.06;66.0;60.0;12.0
2018;7;11;14;Edinburgh;18.88888888888889;54.0;64.0;30.06;66.0;60.0;12.0
2018;7;11;14;Edinburgh;17.77777777777778;54.0;68.0;30.06;64.0;60.0;12.0
2018;7;11;15;Edinburgh;17.77777777777778;54.0;68.0;30.06;64.0;70.0;10.0
2018;7;11;15;Edinburgh;17.77777777777778;54.0;68.0;30.06;64.0;60.0;10.0
2018;7;11;16;Edinburgh;18.88888888888889;55.0;68.0;30.03;66.0;80.0;10.0
2018;7;11;16;Edinburgh;20.0;54.0;60.0;30.03;68.0;80.0;9.0
2018;7;11;17;Edinburgh;18.88888888888889;55.0;68.0;30.03;66.0;30.0;8.0
2018;7;11;17;Edinburgh;17.77777777777778;55.0;73.0;30.03;64.0;40.0;9.0
2018;7;11;18;Edinburgh;17.22222222222222;55.0;77.0;30.03;63.0;50.0;10.0
2018;7;11;18;Edinburgh;17.77777777777778;55.0;73.0;30.03;64.0;50.0;8.0
2018;7;11;19;Edinburgh;17.22222222222222;55.0;77.0;30.03;63.0;40.0;7.0
2018;7;11;19;Edinburgh;16.11111111111111;55.0;82.0;30.06;61.0;40.0;8.0
2018;7;11;20;Edinburgh;15.0;55.0;88.0;30.06;59.0;50.0;9.0
2018;7;11;20;Edinburgh;15.0;55.0;88.0;30.06;59.0;40.0;6.0
2018;7;11;21;Edinburgh;13.88888888888889;54.0;88.0;30.06;57.0;60.0;5.0
2018;7;11;21;Edinburgh;13.88888888888889;54.0;88.0;30.06;57.0;70.0;7.0
2018;7;11;22;Edinburgh;13.88888888888889;54.0;88.0;30.06;57.0;60.0;6.0
2018;7;11;22;Edinburgh;12.777777777777779;54.0;94.0;30.06;55.0;50.0;6.0
2018;7;11;23;Edinburgh;12.777777777777779;54.0;94.0;30.06;55.0;50.0;6.0
2018;7;11;23;Edinburgh;12.222222222222221;52.0;94.0;30.06;54.0;60.0;6.0
2018;7;12;0;Edinburgh;11.11111111111111;52.0;100.0;30.06;52.0;40.0;5.0
2018;7;12;0;Edinburgh;12.222222222222221;52.0;94.0;30.06;54.0;;3.0
2018;7;12;1;Edinburgh;12.222222222222221;52.0;94.0;30.06;54.0;;1.0
2018;7;12;1;Edinburgh;12.222222222222221;52.0;94.0;30.06;54.0;250.0;2.0
2018;7;12;2;Edinburgh;12.222222222222221;54.0;100.0;30.06;54.0;310.0;2.0
2018;7;12;2;Edinburgh;12.222222222222221;54.0;100.0;30.06;54.0;;3.0
2018;7;12;3;Edinburgh;12.222222222222221;52.0;94.0;30.06;54.0;290.0;1.0
2018;7;12;3;Edinburgh;11.11111111111111;52.0;100.0;30.06;52.0;;1.0
2018;7;12;4;Edinburgh;11.11111111111111;52.0;100.0;30.06;52.0;;0.0
2018;7;12;4;Edinburgh;11.11111111111111;52.0;100.0;30.06;52.0;;1.0
2018;7;12;5;Edinburgh;12.222222222222221;54.0;100.0;30.06;54.0;;2.0
2018;7;12;5;Edinburgh;12.777777777777779;55.0;100.0;30.06;55.0;;1.0
2018;7;12;6;Edinburgh;16.11111111111111;54.0;77.0;30.06;61.0;;2.0
2018;7;12;6;Edinburgh;16.11111111111111;52.0;72.0;30.06;61.0;70.0;6.0
2018;7;12;7;Edinburgh;17.22222222222222;54.0;72.0;30.06;63.0;60.0;6.0
2018;7;12;7;Edinburgh;17.22222222222222;52.0;68.0;30.06;63.0;100.0;5.0
2018;7;12;8;Edinburgh;17.22222222222222;54.0;72.0;30.06;63.0;90.0;7.0
2018;7;12;8;Edinburgh;16.11111111111111;55.0;82.0;30.06;61.0;40.0;7.0
2018;7;12;9;Edinburgh;16.11111111111111;55.0;82.0;30.06;61.0;30.0;8.0
2018;7;12;9;Edinburgh;17.22222222222222;57.0;82.0;30.06;63.0;50.0;10.0
2018;7;12;10;Edinburgh;16.11111111111111;57.0;88.0;30.06;61.0;50.0;10.0
2018;7;12;10;Edinburgh;17.22222222222222;57.0;82.0;30.06;63.0;50.0;12.0
2018;7;12;11;Edinburgh;17.22222222222222;57.0;82.0;30.06;63.0;50.0;10.0
2018;7;12;12;Edinburgh;17.22222222222222;57.0;82.0;30.06;63.0;50.0;10.0
2018;7;12;13;Edinburgh;17.22222222222222;57.0;82.0;30.06;63.0;40.0;9.0
2018;7;12;13;Edinburgh;17.22222222222222;57.0;82.0;30.06;63.0;40.0;10.0
2018;7;12;14;Edinburgh;17.22222222222222;55.0;77.0;30.06;63.0;50.0;12.0
2018;7;12;14;Edinburgh;17.22222222222222;57.0;82.0;30.06;63.0;50.0;9.0
2018;7;12;15;Edinburgh;17.22222222222222;55.0;77.0;30.06;63.0;50.0;12.0
2018;7;12;15;Edinburgh;17.22222222222222;55.0;77.0;30.06;63.0;50.0;10.0
2018;7;12;16;Edinburgh;17.22222222222222;55.0;77.0;30.06;63.0;40.0;9.0
2018;7;12;16;Edinburgh;16.11111111111111;55.0;82.0;30.03;61.0;50.0;9.0
2018;7;12;17;Edinburgh;16.11111111111111;55.0;82.0;30.03;61.0;50.0;10.0
2018;7;12;17;Edinburgh;16.11111111111111;55.0;82.0;30.03;61.0;50.0;8.0
2018;7;12;18;Edinburgh;17.22222222222222;55.0;77.0;30.03;63.0;50.0;9.0
2018;7;12;18;Edinburgh;16.11111111111111;57.0;88.0;30.03;61.0;50.0;10.0
2018;7;12;19;Edinburgh;17.22222222222222;55.0;77.0;30.03;63.0;60.0;10.0
2018;7;12;19;Edinburgh;17.22222222222222;54.0;72.0;30.06;63.0;70.0;10.0
2018;7;12;20;Edinburgh;15.0;55.0;88.0;30.06;59.0;50.0;8.0
2018;7;12;20;Edinburgh;13.88888888888889;55.0;94.0;30.06;57.0;50.0;8.0
2018;7;12;21;Edinburgh;13.88888888888889;55.0;94.0;30.06;57.0;50.0;9.0
2018;7;12;22;Edinburgh;13.88888888888889;55.0;94.0;30.06;57.0;60.0;8.0
2018;7;12;22;Edinburgh;15.0;55.0;88.0;30.06;59.0;50.0;6.0
2018;7;12;23;Edinburgh;13.88888888888889;55.0;94.0;30.06;57.0;50.0;6.0
2018;7;12;23;Edinburgh;13.88888888888889;55.0;94.0;30.06;57.0;50.0;5.0
2018;7;13;0;Edinburgh;13.88888888888889;55.0;94.0;30.06;57.0;50.0;6.0
2018;7;13;0;Edinburgh;13.88888888888889;54.0;88.0;30.06;57.0;40.0;6.0
2018;7;13;1;Edinburgh;13.88888888888889;54.0;88.0;30.06;57.0;40.0;5.0
2018;7;13;1;Edinburgh;13.88888888888889;55.0;94.0;30.06;57.0;50.0;6.0
2018;7;13;2;Edinburgh;13.88888888888889;55.0;94.0;30.03;57.0;50.0;7.0
2018;7;13;2;Edinburgh;13.88888888888889;55.0;94.0;30.03;57.0;60.0;5.0
2018;7;13;3;Edinburgh;13.88888888888889;55.0;94.0;30.03;57.0;60.0;6.0
2018;7;13;3;Edinburgh;13.88888888888889;55.0;94.0;30.03;57.0;70.0;5.0
2018;7;13;4;Edinburgh;13.88888888888889;55.0;94.0;30.03;57.0;60.0;3.0
2018;7;13;5;Edinburgh;13.88888888888889;55.0;94.0;30.03;57.0;40.0;2.0
2018;7;13;5;Edinburgh;15.0;55.0;88.0;30.03;59.0;40.0;5.0
2018;7;13;6;Edinburgh;15.0;55.0;88.0;30.03;59.0;60.0;5.0
2018;7;13;6;Edinburgh;15.0;55.0;88.0;30.03;59.0;50.0;3.0
2018;7;13;7;Edinburgh;15.0;55.0;88.0;30.03;59.0;30.0;3.0
2018;7;13;7;Edinburgh;15.0;57.0;94.0;30.03;59.0;30.0;3.0
2018;7;13;8;Edinburgh;16.11111111111111;57.0;88.0;30.03;61.0;40.0;5.0
2018;7;13;8;Edinburgh;17.22222222222222;57.0;82.0;30.03;63.0;;3.0
2018;7;13;9;Edinburgh;17.77777777777778;57.0;77.0;30.03;64.0;;3.0
2018;7;13;9;Edinburgh;18.88888888888889;57.0;73.0;30.03;66.0;70.0;5.0
2018;7;13;10;Edinburgh;18.88888888888889;57.0;73.0;30.0;66.0;40.0;7.0
2018;7;13;10;Edinburgh;20.0;57.0;68.0;30.0;68.0;30.0;8.0
2018;7;13;11;Edinburgh;18.88888888888889;57.0;73.0;30.0;66.0;40.0;8.0
2018;7;13;11;Edinburgh;17.77777777777778;57.0;77.0;30.0;64.0;30.0;6.0
2018;7;13;12;Edinburgh;17.22222222222222;57.0;82.0;30.0;63.0;50.0;5.0
2018;7;13;12;Edinburgh;17.77777777777778;59.0;83.0;30.0;64.0;60.0;5.0
2018;7;13;13;Edinburgh;18.88888888888889;59.0;78.0;30.0;66.0;;3.0
2018;7;13;13;Edinburgh;18.88888888888889;59.0;78.0;30.0;66.0;120.0;5.0
2018;7;13;14;Edinburgh;18.88888888888889;61.0;83.0;30.0;66.0;150.0;6.0
2018;7;13;14;Edinburgh;18.88888888888889;61.0;83.0;30.0;66.0;160.0;6.0
2018;7;13;15;Edinburgh;20.0;59.0;73.0;29.97;68.0;120.0;5.0
2018;7;13;15;Edinburgh;18.88888888888889;59.0;78.0;29.97;66.0;140.0;6.0
2018;7;13;16;Edinburgh;18.88888888888889;61.0;83.0;29.97;66.0;180.0;5.0
2018;7;13;16;Edinburgh;20.0;59.0;73.0;29.97;68.0;210.0;5.0
2018;7;13;17;Edinburgh;18.88888888888889;59.0;78.0;29.97;66.0;250.0;7.0
2018;7;13;17;Edinburgh;18.88888888888889;61.0;83.0;29.97;66.0;250.0;7.0
2018;7;13;18;Edinburgh;18.88888888888889;61.0;83.0;29.94;66.0;240.0;8.0
2018;7;13;18;Edinburgh;18.88888888888889;61.0;83.0;29.94;66.0;230.0;8.0
2018;7;13;19;Edinburgh;18.88888888888889;61.0;83.0;29.94;66.0;220.0;8.0
2018;7;13;19;Edinburgh;18.88888888888889;59.0;78.0;29.94;66.0;220.0;7.0
2018;7;13;20;Edinburgh;17.77777777777778;59.0;83.0;29.94;64.0;220.0;9.0
2018;7;13;20;Edinburgh;17.77777777777778;59.0;83.0;29.94;64.0;220.0;8.0
2018;7;13;21;Edinburgh;17.22222222222222;57.0;82.0;29.97;63.0;230.0;7.0
2018;7;13;22;Edinburgh;17.22222222222222;57.0;82.0;29.97;63.0;240.0;7.0
2018;7;13;22;Edinburgh;16.11111111111111;57.0;88.0;29.97;61.0;240.0;8.0
2018;7;13;23;Edinburgh;15.0;55.0;88.0;29.97;59.0;240.0;7.0
2018;7;13;23;Edinburgh;13.88888888888889;55.0;94.0;29.94;57.0;250.0;7.0
2018;7;14;0;Edinburgh;13.88888888888889;55.0;94.0;29.94;57.0;240.0;6.0
2018;7;14;0;Edinburgh;13.88888888888889;55.0;94.0;29.94;57.0;260.0;5.0
2018;7;14;1;Edinburgh;13.88888888888889;55.0;94.0;29.94;57.0;250.0;7.0
2018;7;14;1;Edinburgh;12.777777777777779;54.0;94.0;29.94;55.0;250.0;7.0
2018;7;14;2;Edinburgh;12.777777777777779;54.0;94.0;29.94;55.0;;2.0
2018;7;14;2;Edinburgh;12.222222222222221;54.0;100.0;29.94;54.0;270.0;5.0
2018;7;14;3;Edinburgh;11.11111111111111;52.0;100.0;29.94;52.0;;2.0
2018;7;14;3;Edinburgh;11.11111111111111;52.0;100.0;29.94;52.0;260.0;5.0
2018;7;14;4;Edinburgh;12.222222222222221;54.0;100.0;29.94;54.0;250.0;7.0
2018;7;14;4;Edinburgh;12.222222222222221;54.0;100.0;29.92;54.0;;3.0
2018;7;14;5;Edinburgh;12.777777777777779;54.0;94.0;29.92;55.0;250.0;6.0
2018;7;14;5;Edinburgh;15.0;55.0;88.0;29.92;59.0;240.0;8.0
2018;7;14;6;Edinburgh;16.11111111111111;55.0;82.0;29.92;61.0;230.0;9.0
2018;7;14;6;Edinburgh;17.22222222222222;55.0;77.0;29.92;63.0;250.0;8.0
2018;7;14;7;Edinburgh;17.77777777777778;54.0;68.0;29.92;64.0;240.0;10.0
2018;7;14;7;Edinburgh;18.88888888888889;54.0;64.0;29.92;66.0;230.0;12.0
2018;7;14;8;Edinburgh;20.0;55.0;64.0;29.89;68.0;210.0;13.0
2018;7;14;8;Edinburgh;20.0;55.0;64.0;29.89;68.0;230.0;14.0
2018;7;14;9;Edinburgh;21.11111111111111;55.0;60.0;29.89;70.0;220.0;15.0
2018;7;14;9;Edinburgh;21.11111111111111;55.0;60.0;29.89;70.0;250.0;10.0
2018;7;14;10;Edinburgh;21.11111111111111;54.0;56.0;29.89;70.0;250.0;12.0
2018;7;14;10;Edinburgh;22.22222222222222;54.0;53.0;29.89;72.0;250.0;13.0
2018;7;14;11;Edinburgh;22.77777777777778;54.0;50.0;29.86;73.0;250.0;14.0
2018;7;14;11;Edinburgh;22.77777777777778;55.0;53.0;29.86;73.0;210.0;17.0
2018;7;14;12;Edinburgh;22.77777777777778;54.0;50.0;29.86;73.0;240.0;15.0
2018;7;14;12;Edinburgh;22.77777777777778;55.0;53.0;29.86;73.0;220.0;13.0
2018;7;14;13;Edinburgh;23.88888888888889;55.0;50.0;29.86;75.0;240.0;16.0
2018;7;14;13;Edinburgh;25.0;55.0;47.0;29.83;77.0;220.0;17.0
2018;7;14;14;Edinburgh;25.0;55.0;47.0;29.83;77.0;230.0;17.0
2018;7;14;14;Edinburgh;23.88888888888889;55.0;50.0;29.83;75.0;220.0;17.0
2018;7;14;15;Edinburgh;25.0;55.0;47.0;29.83;77.0;220.0;17.0
2018;7;14;15;Edinburgh;25.0;55.0;47.0;29.8;77.0;230.0;18.0
2018;7;14;16;Edinburgh;23.88888888888889;54.0;47.0;29.8;75.0;240.0;15.0
2018;7;14;16;Edinburgh;25.0;54.0;44.0;29.8;77.0;250.0;15.0
2018;7;14;17;Edinburgh;25.0;54.0;44.0;29.8;77.0;240.0;18.0
2018;7;14;17;Edinburgh;23.88888888888889;55.0;50.0;29.8;75.0;210.0;15.0
2018;7;14;18;Edinburgh;22.22222222222222;55.0;57.0;29.8;72.0;210.0;16.0
2018;7;14;18;Edinburgh;22.22222222222222;55.0;57.0;29.8;72.0;210.0;15.0
